,_data,atemp,cnt,dteday,holiday,hr,hum,instant,mnth,season,temp,weathersit,weekday,windspeed,workingday,yr,day,dow,woy,cnt_log,by_season_all,peak,ideal,wet
1073,train,0.2576,49.0,2011-03-09,0,6,0.85,1534,3,1,0.24,2,3,0.1045,1,0,9,2,10,3.91202300543,312498.0,0,0,1
1074,train,0.2424,141.0,2011-03-09,0,7,0.87,1535,3,1,0.24,2,3,0.1642,1,0,9,2,10,4.9558270576,312498.0,0,0,1
1075,train,0.2424,249.0,2011-03-09,0,8,0.87,1536,3,1,0.24,2,3,0.1343,1,0,9,2,10,5.52146091786,312498.0,1,0,1
1076,train,0.2424,141.0,2011-03-09,0,9,0.87,1537,3,1,0.26,2,3,0.2537,1,0,9,2,10,4.9558270576,312498.0,0,0,1
1077,train,0.2879,57.0,2011-03-09,0,10,0.75,1538,3,1,0.3,2,3,0.2537,1,0,9,2,10,4.06044301055,312498.0,0,0,1
1078,train,0.2879,59.0,2011-03-09,0,11,0.76,1539,3,1,0.32,2,3,0.3881,1,0,9,2,10,4.09434456222,312498.0,0,0,1
1079,train,0.303,98.0,2011-03-09,0,12,0.76,1540,3,1,0.32,2,3,0.2537,1,0,9,2,10,4.59511985013,312498.0,1,0,1
1080,train,0.2879,99.0,2011-03-09,0,13,0.76,1541,3,1,0.32,2,3,0.3582,1,0,9,2,10,4.60517018599,312498.0,0,0,1
1081,train,0.303,71.0,2011-03-09,0,14,0.76,1542,3,1,0.34,2,3,0.2985,1,0,9,2,10,4.27666611902,312498.0,0,0,1
1082,train,0.3333,79.0,2011-03-09,0,15,0.71,1543,3,1,0.36,2,3,0.2985,1,0,9,2,10,4.38202663467,312498.0,0,0,1
1083,train,0.303,112.0,2011-03-09,0,16,0.76,1544,3,1,0.34,2,3,0.3284,1,0,9,2,10,4.72738781871,312498.0,0,0,1
1084,train,0.303,194.0,2011-03-09,0,17,0.76,1545,3,1,0.34,2,3,0.2985,1,0,9,2,10,5.27299955856,312498.0,1,0,1
1085,train,0.3182,188.0,2011-03-09,0,18,0.76,1546,3,1,0.34,2,3,0.2537,1,0,9,2,10,5.24174701506,312498.0,1,0,1
1086,train,0.303,134.0,2011-03-09,0,19,0.76,1547,3,1,0.34,2,3,0.3284,1,0,9,2,10,4.90527477844,312498.0,0,0,1
1087,train,0.3182,91.0,2011-03-09,0,20,0.87,1548,3,1,0.32,2,3,0.194,1,0,9,2,10,4.52178857705,312498.0,0,0,1
1088,train,0.303,62.0,2011-03-09,0,21,0.93,1549,3,1,0.32,2,3,0.3284,1,0,9,2,10,4.14313472639,312498.0,0,0,1
1089,train,0.3182,21.0,2011-03-09,0,22,0.93,1550,3,1,0.32,3,3,0.1642,1,0,9,2,10,3.09104245336,312498.0,0,0,1
1090,train,0.3333,18.0,2011-03-09,0,23,0.93,1551,3,1,0.34,3,3,0.194,1,0,9,2,10,2.94443897917,312498.0,0,0,1
1091,train,0.3182,3.0,2011-03-10,0,0,0.0,1552,3,1,0.34,3,4,0.2537,1,0,10,3,10,1.38629436112,312498.0,0,0,0
1092,train,0.3182,2.0,2011-03-10,0,1,0.0,1553,3,1,0.34,3,4,0.2537,1,0,10,3,10,1.09861228867,312498.0,0,0,0
1093,train,0.3182,1.0,2011-03-10,0,2,0.0,1554,3,1,0.34,3,4,0.2537,1,0,10,3,10,0.69314718056,312498.0,0,0,0
1094,train,0.3485,3.0,2011-03-10,0,5,0.0,1555,3,1,0.36,3,4,0.194,1,0,10,3,10,1.38629436112,312498.0,0,0,0
1095,train,0.3333,12.0,2011-03-10,0,6,0.0,1556,3,1,0.36,3,4,0.3284,1,0,10,3,10,2.56494935746,312498.0,0,0,0
1096,train,0.3939,37.0,2011-03-10,0,7,0.0,1557,3,1,0.38,3,4,0.2239,1,0,10,3,10,3.63758615973,312498.0,0,0,0
1097,train,0.3939,44.0,2011-03-10,0,8,0.0,1558,3,1,0.38,3,4,0.2836,1,0,10,3,10,3.80666248977,312498.0,1,0,0
1098,train,0.4091,24.0,2011-03-10,0,9,0.0,1559,3,1,0.4,3,4,0.2239,1,0,10,3,10,3.21887582487,312498.0,0,0,0
1099,train,0.4091,17.0,2011-03-10,0,10,0.0,1560,3,1,0.4,3,4,0.1642,1,0,10,3,10,2.8903717579,312498.0,0,0,0
1100,train,0.4091,11.0,2011-03-10,0,11,0.0,1561,3,1,0.4,3,4,0.2537,1,0,10,3,10,2.48490664979,312498.0,0,0,0
1101,train,0.4242,34.0,2011-03-10,0,12,0.0,1562,3,1,0.42,3,4,0.2239,1,0,10,3,10,3.55534806149,312498.0,1,0,0
1102,train,0.4242,12.0,2011-03-10,0,13,0.0,1563,3,1,0.42,3,4,0.2239,1,0,10,3,10,2.56494935746,312498.0,0,0,0
1103,train,0.4394,12.0,2011-03-10,0,14,0.0,1564,3,1,0.44,3,4,0.2985,1,0,10,3,10,2.56494935746,312498.0,0,0,0
1104,train,0.4394,14.0,2011-03-10,0,15,0.0,1565,3,1,0.44,3,4,0.2239,1,0,10,3,10,2.7080502011,312498.0,0,0,0
1105,train,0.4242,21.0,2011-03-10,0,16,0.0,1566,3,1,0.42,3,4,0.2537,1,0,10,3,10,3.09104245336,312498.0,0,0,0
1106,train,0.4394,111.0,2011-03-10,0,17,0.0,1567,3,1,0.44,2,4,0.3881,1,0,10,3,10,4.7184988713,312498.0,1,0,0
1107,train,0.4394,82.0,2011-03-10,0,18,0.0,1568,3,1,0.44,3,4,0.3582,1,0,10,3,10,4.4188406078,312498.0,1,0,0
1108,train,0.4394,56.0,2011-03-10,0,19,0.0,1569,3,1,0.44,3,4,0.5821,1,0,10,3,10,4.04305126783,312498.0,0,0,0
1109,train,0.3333,38.0,2011-03-10,0,20,0.0,1570,3,1,0.36,3,4,0.3284,1,0,10,3,10,3.66356164613,312498.0,0,0,0
1110,train,0.3485,28.0,2011-03-10,0,21,0.0,1571,3,1,0.36,3,4,0.2239,1,0,10,3,10,3.36729582999,312498.0,0,0,0
1111,train,0.3333,34.0,2011-03-10,0,22,0.0,1572,3,1,0.34,2,4,0.1343,1,0,10,3,10,3.55534806149,312498.0,0,0,0
1112,train,0.3485,27.0,2011-03-10,0,23,0.0,1573,3,1,0.34,3,4,0.0896,1,0,10,3,10,3.33220451018,312498.0,0,0,0
1113,train,0.3485,6.0,2011-03-11,0,0,1.0,1574,3,1,0.34,2,5,0.0896,1,0,11,4,10,1.94591014906,312498.0,0,0,1
1114,train,0.3485,8.0,2011-03-11,0,1,1.0,1575,3,1,0.34,3,5,0.1045,1,0,11,4,10,2.19722457734,312498.0,0,0,1
1115,train,0.3485,5.0,2011-03-11,0,2,1.0,1576,3,1,0.34,3,5,0.1045,1,0,11,4,10,1.79175946923,312498.0,0,0,1
1116,train,0.3333,2.0,2011-03-11,0,3,0.93,1577,3,1,0.32,2,5,0.0896,1,0,11,4,10,1.09861228867,312498.0,0,0,1
1117,train,0.2879,7.0,2011-03-11,0,5,0.81,1578,3,1,0.3,1,5,0.2239,1,0,11,4,10,2.07944154168,312498.0,0,0,1
1118,train,0.2424,32.0,2011-03-11,0,6,0.81,1579,3,1,0.26,1,5,0.2836,1,0,11,4,10,3.49650756147,312498.0,0,0,1
1119,train,0.2576,114.0,2011-03-11,0,7,0.7,1580,3,1,0.26,1,5,0.194,1,0,11,4,10,4.74493212836,312498.0,0,0,1
1120,train,0.2727,259.0,2011-03-11,0,8,0.7,1581,3,1,0.28,1,5,0.2537,1,0,11,4,10,5.56068163102,312498.0,1,0,1
1121,train,0.2879,156.0,2011-03-11,0,9,0.61,1582,3,1,0.3,2,5,0.2836,1,0,11,4,10,5.05624580535,312498.0,0,0,1
1122,train,0.303,78.0,2011-03-11,0,10,0.57,1583,3,1,0.32,2,5,0.2985,1,0,11,4,10,4.36944785247,312498.0,0,0,0
1123,train,0.303,81.0,2011-03-11,0,11,0.57,1584,3,1,0.32,2,5,0.2985,1,0,11,4,10,4.40671924726,312498.0,0,0,0
1124,train,0.3182,111.0,2011-03-11,0,12,0.53,1585,3,1,0.34,2,5,0.2537,1,0,11,4,10,4.7184988713,312498.0,1,0,0
1125,train,0.3333,107.0,2011-03-11,0,13,0.53,1586,3,1,0.36,1,5,0.2537,1,0,11,4,10,4.68213122712,312498.0,0,0,0
1126,train,0.3333,89.0,2011-03-11,0,14,0.5,1587,3,1,0.36,2,5,0.3582,1,0,11,4,10,4.49980967033,312498.0,0,0,0
1127,train,0.3182,85.0,2011-03-11,0,15,0.53,1588,3,1,0.34,2,5,0.2537,1,0,11,4,10,4.45434729625,312498.0,0,0,0
1128,train,0.303,113.0,2011-03-11,0,16,0.49,1589,3,1,0.34,2,5,0.2985,1,0,11,4,10,4.73619844839,312498.0,0,0,0
1129,train,0.3182,223.0,2011-03-11,0,17,0.49,1590,3,1,0.34,1,5,0.2239,1,0,11,4,10,5.41164605186,312498.0,1,0,0
1130,train,0.303,153.0,2011-03-11,0,18,0.49,1591,3,1,0.32,1,5,0.3284,1,0,11,4,10,5.03695260241,312498.0,1,0,0
1131,train,0.2727,118.0,2011-03-11,0,19,0.56,1592,3,1,0.3,1,5,0.3284,1,0,11,4,10,4.77912349311,312498.0,0,0,0
1132,train,0.303,76.0,2011-03-11,0,20,0.56,1593,3,1,0.3,1,5,0.1642,1,0,11,4,10,4.34380542185,312498.0,0,0,0
1133,train,0.2879,53.0,2011-03-11,0,21,0.52,1594,3,1,0.3,2,5,0.2537,1,0,11,4,10,3.98898404656,312498.0,0,0,0
1134,train,0.303,64.0,2011-03-11,0,22,0.52,1595,3,1,0.3,1,5,0.1642,1,0,11,4,10,4.1743872699,312498.0,0,0,0
1135,train,0.2879,37.0,2011-03-11,0,23,0.52,1596,3,1,0.3,1,5,0.2537,1,0,11,4,10,3.63758615973,312498.0,0,0,0
1136,train,0.2727,34.0,2011-03-12,0,0,0.6,1597,3,1,0.26,1,6,0.1343,0,0,12,5,10,3.55534806149,312498.0,0,0,0
1137,train,0.2273,18.0,2011-03-12,0,1,0.65,1598,3,1,0.24,1,6,0.194,0,0,12,5,10,2.94443897917,312498.0,0,0,0
1138,train,0.2273,14.0,2011-03-12,0,2,0.65,1599,3,1,0.24,1,6,0.194,0,0,12,5,10,2.7080502011,312498.0,0,0,0
1139,train,0.2273,7.0,2011-03-12,0,3,0.65,1600,3,1,0.24,1,6,0.2537,0,0,12,5,10,2.07944154168,312498.0,0,0,0
1140,train,0.2273,1.0,2011-03-12,0,4,0.65,1601,3,1,0.24,1,6,0.2537,0,0,12,5,10,0.69314718056,312498.0,0,0,0
1141,train,0.2273,2.0,2011-03-12,0,5,0.69,1602,3,1,0.22,1,6,0.194,0,0,12,5,10,1.09861228867,312498.0,0,0,0
1142,train,0.2121,4.0,2011-03-12,0,6,0.75,1603,3,1,0.22,1,6,0.2537,0,0,12,5,10,1.60943791243,312498.0,0,0,0
1143,train,0.2273,23.0,2011-03-12,0,7,0.7,1604,3,1,0.24,1,6,0.194,0,0,12,5,10,3.17805383035,312498.0,0,0,0
1144,train,0.2576,53.0,2011-03-12,0,8,0.65,1605,3,1,0.26,1,6,0.1642,0,0,12,5,10,3.98898404656,312498.0,0,0,0
1145,train,0.2879,101.0,2011-03-12,0,9,0.65,1606,3,1,0.28,1,6,0.1045,0,0,12,5,10,4.62497281328,312498.0,0,0,0
1146,train,0.303,99.0,2011-03-12,0,10,0.66,1607,3,1,0.32,1,6,0.2239,0,0,12,5,10,4.60517018599,312498.0,1,0,0
1147,train,0.303,119.0,2011-03-12,0,11,0.49,1608,3,1,0.34,1,6,0.3284,0,0,12,5,10,4.78749174278,312498.0,1,0,0
1148,train,0.3182,158.0,2011-03-12,0,12,0.53,1609,3,1,0.34,1,6,0.2836,0,0,12,5,10,5.06890420222,312498.0,1,0,0
1149,train,0.3333,157.0,2011-03-12,0,13,0.51,1610,3,1,0.36,1,6,0.3582,0,0,12,5,10,5.06259503303,312498.0,1,0,0
1150,train,0.4091,166.0,2011-03-12,0,14,0.5,1611,3,1,0.4,1,6,0.4478,0,0,12,5,10,5.11799381242,312498.0,1,0,0
1151,train,0.4242,182.0,2011-03-12,0,15,0.44,1612,3,1,0.42,1,6,0.4925,0,0,12,5,10,5.20948615284,312498.0,1,0,0
1152,train,0.4545,244.0,2011-03-12,0,16,0.41,1613,3,1,0.46,1,6,0.4478,0,0,12,5,10,5.50125821054,312498.0,1,0,0
1153,train,0.4545,213.0,2011-03-12,0,17,0.44,1614,3,1,0.46,1,6,0.3284,0,0,12,5,10,5.36597601502,312498.0,1,0,0
1154,train,0.4242,145.0,2011-03-12,0,18,0.54,1615,3,1,0.42,1,6,0.1642,0,0,12,5,10,4.98360662171,312498.0,1,0,0
1155,train,0.4242,112.0,2011-03-12,0,19,0.54,1616,3,1,0.42,1,6,0.0896,0,0,12,5,10,4.72738781871,312498.0,1,0,0
1156,train,0.4091,86.0,2011-03-12,0,20,0.58,1617,3,1,0.4,1,6,0.1045,0,0,12,5,10,4.46590811865,312498.0,0,0,0
1157,train,0.3939,82.0,2011-03-12,0,21,0.62,1618,3,1,0.38,1,6,0.0,0,0,12,5,10,4.4188406078,312498.0,0,0,0
1158,train,0.3788,63.0,2011-03-12,0,22,0.71,1619,3,1,0.36,1,6,0.0,0,0,12,5,10,4.15888308336,312498.0,0,0,0
1159,train,0.3939,49.0,2011-03-12,0,23,0.66,1620,3,1,0.38,1,6,0.0896,0,0,12,5,10,3.91202300543,312498.0,0,0,0
1160,train,0.3939,38.0,2011-03-13,0,0,0.62,1621,3,1,0.38,1,0,0.1045,0,0,13,6,10,3.66356164613,312498.0,0,0,0
1161,train,0.3485,33.0,2011-03-13,0,1,0.66,1622,3,1,0.36,1,0,0.1343,0,0,13,6,10,3.52636052462,312498.0,0,0,0
1162,train,0.3333,23.0,2011-03-13,0,3,0.76,1623,3,1,0.34,1,0,0.1343,0,0,13,6,10,3.17805383035,312498.0,0,0,0
1163,train,0.3333,13.0,2011-03-13,0,4,0.66,1624,3,1,0.34,1,0,0.1642,0,0,13,6,10,2.63905732962,312498.0,0,0,0
1164,train,0.3485,3.0,2011-03-13,0,5,0.62,1625,3,1,0.36,1,0,0.1343,0,0,13,6,10,1.38629436112,312498.0,0,0,0
1165,train,0.3636,2.0,2011-03-13,0,6,0.66,1626,3,1,0.34,1,0,0.0,0,0,13,6,10,1.09861228867,312498.0,0,0,0
1166,train,0.3485,10.0,2011-03-13,0,7,0.62,1627,3,1,0.36,1,0,0.194,0,0,13,6,10,2.3978952728,312498.0,0,0,0
1167,train,0.4091,34.0,2011-03-13,0,8,0.5,1628,3,1,0.4,1,0,0.2985,0,0,13,6,10,3.55534806149,312498.0,0,0,0
1168,train,0.4091,44.0,2011-03-13,0,9,0.5,1629,3,1,0.4,1,0,0.4179,0,0,13,6,10,3.80666248977,312498.0,0,0,0
1169,train,0.4242,122.0,2011-03-13,0,10,0.47,1630,3,1,0.42,1,0,0.2537,0,0,13,6,10,4.81218435537,312498.0,1,0,0
1170,train,0.4394,181.0,2011-03-13,0,11,0.41,1631,3,1,0.44,1,0,0.4179,0,0,13,6,10,5.20400668708,312498.0,1,0,0
1171,train,0.4545,194.0,2011-03-13,0,12,0.38,1632,3,1,0.46,1,0,0.3881,0,0,13,6,10,5.27299955856,312498.0,1,0,0
1172,train,0.4545,221.0,2011-03-13,0,13,0.38,1633,3,1,0.46,1,0,0.3881,0,0,13,6,10,5.40267738187,312498.0,1,0,0
1173,train,0.4545,250.0,2011-03-13,0,14,0.41,1634,3,1,0.46,1,0,0.2985,0,0,13,6,10,5.52545293913,312498.0,1,0,0
1174,train,0.4697,304.0,2011-03-13,0,15,0.39,1635,3,1,0.48,1,0,0.3284,0,0,13,6,10,5.72031177661,312498.0,1,0,0
1175,train,0.4545,256.0,2011-03-13,0,16,0.41,1636,3,1,0.46,1,0,0.3881,0,0,13,6,10,5.5490760849,312498.0,1,0,0
1176,train,0.4394,241.0,2011-03-13,0,17,0.41,1637,3,1,0.44,1,0,0.3582,0,0,13,6,10,5.48893772616,312498.0,1,0,0
1177,train,0.4091,147.0,2011-03-13,0,18,0.43,1638,3,1,0.4,1,0,0.3582,0,0,13,6,10,4.99721227376,312498.0,1,0,0
1178,train,0.3333,101.0,2011-03-13,0,19,0.5,1639,3,1,0.36,1,0,0.3582,0,0,13,6,10,4.62497281328,312498.0,1,0,0
1179,train,0.303,77.0,2011-03-13,0,20,0.57,1640,3,1,0.32,1,0,0.2985,0,0,13,6,10,4.35670882669,312498.0,0,0,0
1180,train,0.2879,58.0,2011-03-13,0,21,0.56,1641,3,1,0.3,1,0,0.2537,0,0,13,6,10,4.07753744391,312498.0,0,0,0
1181,train,0.2727,37.0,2011-03-13,0,22,0.56,1642,3,1,0.3,1,0,0.3284,0,0,13,6,10,3.63758615973,312498.0,0,0,0
1182,train,0.2576,28.0,2011-03-13,0,23,0.65,1643,3,1,0.26,1,0,0.2239,0,0,13,6,10,3.36729582999,312498.0,0,0,0
1183,train,0.2727,11.0,2011-03-14,0,0,0.65,1644,3,1,0.26,1,1,0.1045,1,0,14,0,11,2.48490664979,312498.0,0,0,1
1184,train,0.2879,1.0,2011-03-14,0,1,0.65,1645,3,1,0.26,1,1,0.0896,1,0,14,0,11,0.69314718056,312498.0,0,0,1
1185,train,0.2879,1.0,2011-03-14,0,2,0.65,1646,3,1,0.26,1,1,0.0896,1,0,14,0,11,0.69314718056,312498.0,0,0,1
1186,train,0.2727,3.0,2011-03-14,0,3,0.65,1647,3,1,0.26,1,1,0.1343,1,0,14,0,11,1.38629436112,312498.0,0,0,1
1187,train,0.2424,8.0,2011-03-14,0,5,0.7,1648,3,1,0.24,1,1,0.1343,1,0,14,0,11,2.19722457734,312498.0,0,0,1
1188,train,0.2727,28.0,2011-03-14,0,6,0.65,1649,3,1,0.26,1,1,0.1343,1,0,14,0,11,3.36729582999,312498.0,0,0,1
1189,train,0.3182,88.0,2011-03-14,0,7,0.61,1650,3,1,0.28,2,1,0.0,1,0,14,0,11,4.48863636973,312498.0,0,0,1
1190,train,0.303,241.0,2011-03-14,0,8,0.56,1651,3,1,0.3,2,1,0.1343,1,0,14,0,11,5.48893772616,312498.0,1,0,0
1191,train,0.303,140.0,2011-03-14,0,9,0.53,1652,3,1,0.32,1,1,0.3284,1,0,14,0,11,4.94875989038,312498.0,0,0,0
1192,train,0.3182,84.0,2011-03-14,0,10,0.42,1653,3,1,0.34,1,1,0.2537,1,0,14,0,11,4.44265125649,312498.0,0,0,0
1193,train,0.3333,71.0,2011-03-14,0,11,0.4,1654,3,1,0.36,1,1,0.2537,1,0,14,0,11,4.27666611902,312498.0,0,0,0
1194,train,0.3939,94.0,2011-03-14,0,12,0.37,1655,3,1,0.38,1,1,0.0,1,0,14,0,11,4.5538768916,312498.0,1,0,0
1195,train,0.3939,75.0,2011-03-14,0,13,0.36,1656,3,1,0.38,1,1,0.3284,1,0,14,0,11,4.33073334029,312498.0,0,0,0
1196,train,0.3939,79.0,2011-03-14,0,14,0.34,1657,3,1,0.38,2,1,0.0,1,0,14,0,11,4.38202663467,312498.0,0,0,0
1197,train,0.3939,101.0,2011-03-14,0,15,0.37,1658,3,1,0.38,1,1,0.1642,1,0,14,0,11,4.62497281328,312498.0,0,0,0
1198,train,0.4091,107.0,2011-03-14,0,16,0.35,1659,3,1,0.4,1,1,0.1045,1,0,14,0,11,4.68213122712,312498.0,0,0,0
1199,train,0.3939,271.0,2011-03-14,0,17,0.4,1660,3,1,0.38,1,1,0.194,1,0,14,0,11,5.6058020663,312498.0,1,0,0
1200,train,0.3636,235.0,2011-03-14,0,18,0.4,1661,3,1,0.36,1,1,0.1045,1,0,14,0,11,5.46383180503,312498.0,1,0,0
1201,train,0.3485,150.0,2011-03-14,0,19,0.43,1662,3,1,0.36,1,1,0.1343,1,0,14,0,11,5.01727983681,312498.0,0,0,0
1202,train,0.3182,129.0,2011-03-14,0,20,0.46,1663,3,1,0.34,1,1,0.2239,1,0,14,0,11,4.86753445046,312498.0,0,0,0
1203,train,0.3333,63.0,2011-03-14,0,21,0.46,1664,3,1,0.34,1,1,0.1343,1,0,14,0,11,4.15888308336,312498.0,0,0,0
1204,train,0.3333,47.0,2011-03-14,0,22,0.49,1665,3,1,0.32,1,1,0.1045,1,0,14,0,11,3.87120101091,312498.0,0,0,0
1205,train,0.3485,19.0,2011-03-14,0,23,0.53,1666,3,1,0.32,1,1,0.0,1,0,14,0,11,2.99573227355,312498.0,0,0,0
1206,train,0.3485,14.0,2011-03-15,0,0,0.53,1667,3,1,0.32,1,2,0.0,1,0,15,1,11,2.7080502011,312498.0,0,0,0
1207,train,0.303,10.0,2011-03-15,0,1,0.62,1668,3,1,0.3,1,2,0.0896,1,0,15,1,11,2.3978952728,312498.0,0,0,1
1208,train,0.303,3.0,2011-03-15,0,2,0.62,1669,3,1,0.3,1,2,0.0896,1,0,15,1,11,1.38629436112,312498.0,0,0,1
1209,train,0.2576,2.0,2011-03-15,0,4,0.75,1670,3,1,0.24,1,2,0.0896,1,0,15,1,11,1.09861228867,312498.0,0,0,1
1210,train,0.2273,11.0,2011-03-15,0,5,0.75,1671,3,1,0.24,1,2,0.194,1,0,15,1,11,2.48490664979,312498.0,0,0,1
1211,train,0.2273,35.0,2011-03-15,0,6,0.8,1672,3,1,0.22,1,2,0.194,1,0,15,1,11,3.58351893846,312498.0,0,0,1
1212,train,0.2424,119.0,2011-03-15,0,7,0.75,1673,3,1,0.24,1,2,0.1642,1,0,15,1,11,4.78749174278,312498.0,0,0,1
1213,train,0.2879,282.0,2011-03-15,0,8,0.7,1674,3,1,0.26,1,2,0.0896,1,0,15,1,11,5.64544689764,312498.0,1,0,1
1214,train,0.3333,157.0,2011-03-15,0,9,0.7,1675,3,1,0.3,2,2,0.0,1,0,15,1,11,5.06259503303,312498.0,0,0,1
1215,train,0.3182,78.0,2011-03-15,0,10,0.66,1676,3,1,0.32,2,2,0.194,1,0,15,1,11,4.36944785247,312498.0,0,0,1
1216,train,0.3182,78.0,2011-03-15,0,11,0.57,1677,3,1,0.34,2,2,0.2239,1,0,15,1,11,4.36944785247,312498.0,0,0,0
1217,train,0.3485,102.0,2011-03-15,0,12,0.5,1678,3,1,0.36,2,2,0.2239,1,0,15,1,11,4.63472898823,312498.0,1,0,0
1218,train,0.3333,97.0,2011-03-15,0,13,0.57,1679,3,1,0.36,2,2,0.2836,1,0,15,1,11,4.58496747867,312498.0,0,0,0
1219,train,0.3939,88.0,2011-03-15,0,14,0.46,1680,3,1,0.38,2,2,0.2985,1,0,15,1,11,4.48863636973,312498.0,0,0,0
1220,train,0.3939,90.0,2011-03-15,0,15,0.43,1681,3,1,0.38,2,2,0.2836,1,0,15,1,11,4.51085950652,312498.0,0,0,0
1221,train,0.3939,114.0,2011-03-15,0,16,0.46,1682,3,1,0.38,2,2,0.3284,1,0,15,1,11,4.74493212836,312498.0,0,0,0
1222,train,0.3485,217.0,2011-03-15,0,17,0.62,1683,3,1,0.36,2,2,0.194,1,0,15,1,11,5.38449506279,312498.0,1,0,1
1223,train,0.3333,225.0,2011-03-15,0,18,0.62,1684,3,1,0.36,2,2,0.2985,1,0,15,1,11,5.42053499927,312498.0,1,0,1
1224,train,0.3182,152.0,2011-03-15,0,19,0.71,1685,3,1,0.34,2,2,0.2836,1,0,15,1,11,5.03043792139,312498.0,0,0,1
1225,train,0.3182,88.0,2011-03-15,0,20,0.71,1686,3,1,0.34,2,2,0.2836,1,0,15,1,11,4.48863636973,312498.0,0,0,1
1226,train,0.3333,55.0,2011-03-15,0,21,0.81,1687,3,1,0.32,3,2,0.1045,1,0,15,1,11,4.02535169074,312498.0,0,0,1
1227,train,0.3182,21.0,2011-03-15,0,22,0.87,1688,3,1,0.32,2,2,0.1642,1,0,15,1,11,3.09104245336,312498.0,0,0,1
1228,train,0.3182,18.0,2011-03-15,0,23,0.87,1689,3,1,0.32,2,2,0.1642,1,0,15,1,11,2.94443897917,312498.0,0,0,1
1229,train,0.2879,8.0,2011-03-16,0,0,0.93,1690,3,1,0.3,3,3,0.2537,1,0,16,2,11,2.19722457734,312498.0,0,0,1
1230,train,0.2727,3.0,2011-03-16,0,1,1.0,1691,3,1,0.3,3,3,0.2985,1,0,16,2,11,1.38629436112,312498.0,0,0,1
1231,train,0.2727,3.0,2011-03-16,0,3,1.0,1692,3,1,0.28,2,3,0.2239,1,0,16,2,11,1.38629436112,312498.0,0,0,1
1232,train,0.303,1.0,2011-03-16,0,4,0.93,1693,3,1,0.3,2,3,0.1642,1,0,16,2,11,0.69314718056,312498.0,0,0,1
1233,train,0.3182,3.0,2011-03-16,0,5,0.93,1694,3,1,0.3,2,3,0.1045,1,0,16,2,11,1.38629436112,312498.0,0,0,1
1234,train,0.3182,31.0,2011-03-16,0,6,0.93,1695,3,1,0.3,2,3,0.1045,1,0,16,2,11,3.4657359028,312498.0,0,0,1
1235,train,0.2879,111.0,2011-03-16,0,7,0.93,1696,3,1,0.3,2,3,0.194,1,0,16,2,11,4.7184988713,312498.0,0,0,1
1236,train,0.3182,253.0,2011-03-16,0,8,0.93,1697,3,1,0.32,2,3,0.0,1,0,16,2,11,5.53733426702,312498.0,1,0,1
1237,train,0.3333,154.0,2011-03-16,0,9,0.93,1698,3,1,0.32,2,3,0.1343,1,0,16,2,11,5.04342511692,312498.0,0,0,1
1238,train,0.3485,68.0,2011-03-16,0,10,0.81,1699,3,1,0.36,2,3,0.1642,1,0,16,2,11,4.2341065046,312498.0,0,0,1
1239,train,0.3485,75.0,2011-03-16,0,11,0.81,1700,3,1,0.36,2,3,0.1343,1,0,16,2,11,4.33073334029,312498.0,0,0,1
1240,train,0.4091,88.0,2011-03-16,0,12,0.71,1701,3,1,0.4,2,3,0.1045,1,0,16,2,11,4.48863636973,312498.0,1,0,1
1241,train,0.4091,99.0,2011-03-16,0,13,0.76,1702,3,1,0.4,2,3,0.1343,1,0,16,2,11,4.60517018599,312498.0,0,0,1
1242,train,0.4091,100.0,2011-03-16,0,14,0.76,1703,3,1,0.4,2,3,0.2239,1,0,16,2,11,4.61512051684,312498.0,0,0,1
1243,train,0.4091,101.0,2011-03-16,0,15,0.76,1704,3,1,0.4,2,3,0.2537,1,0,16,2,11,4.62497281328,312498.0,0,0,1
1244,train,0.4091,151.0,2011-03-16,0,16,0.76,1705,3,1,0.4,2,3,0.1642,1,0,16,2,11,5.02388052085,312498.0,0,0,1
1245,train,0.4394,253.0,2011-03-16,0,17,0.54,1706,3,1,0.44,2,3,0.2985,1,0,16,2,11,5.53733426702,312498.0,1,0,0
1246,train,0.4394,237.0,2011-03-16,0,18,0.54,1707,3,1,0.44,2,3,0.2239,1,0,16,2,11,5.47227067367,312498.0,1,0,0
1247,train,0.4394,168.0,2011-03-16,0,19,0.51,1708,3,1,0.44,2,3,0.3284,1,0,16,2,11,5.12989871492,312498.0,0,0,0
1248,train,0.4242,121.0,2011-03-16,0,20,0.54,1709,3,1,0.42,2,3,0.2985,1,0,16,2,11,4.80402104473,312498.0,0,0,0
1249,train,0.4242,78.0,2011-03-16,0,21,0.58,1710,3,1,0.42,2,3,0.2836,1,0,16,2,11,4.36944785247,312498.0,0,0,0
1250,train,0.4091,59.0,2011-03-16,0,22,0.62,1711,3,1,0.4,2,3,0.3881,1,0,16,2,11,4.09434456222,312498.0,0,0,1
1251,train,0.4091,27.0,2011-03-16,0,23,0.65,1712,3,1,0.4,1,3,0.194,1,0,16,2,11,3.33220451018,312498.0,0,0,1
1252,train,0.3939,23.0,2011-03-17,0,0,0.66,1713,3,1,0.38,1,4,0.2537,1,0,17,3,11,3.17805383035,312498.0,0,0,1
1253,train,0.3485,12.0,2011-03-17,0,1,0.71,1714,3,1,0.36,1,4,0.2239,1,0,17,3,11,2.56494935746,312498.0,0,0,1
