instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,hum,windspeed,cnt
2981,5/9/2011,2,0,5,2,0,1,1,1,0.44,0.94,0,8
2982,5/9/2011,2,0,5,3,0,1,1,1,0.46,0.82,0.0896,7
2983,5/9/2011,2,0,5,4,0,1,1,1,0.42,0.82,0.1642,4
2984,5/9/2011,2,0,5,5,0,1,1,1,0.42,0.77,0.1642,23
2985,5/9/2011,2,0,5,6,0,1,1,1,0.44,0.72,0.2537,89
2986,5/9/2011,2,0,5,7,0,1,1,1,0.48,0.63,0.2537,237
2987,5/9/2011,2,0,5,8,0,1,1,1,0.52,0.55,0.2239,374
2988,5/9/2011,2,0,5,9,0,1,1,1,0.54,0.56,0.1642,178
2989,5/9/2011,2,0,5,10,0,1,1,1,0.56,0.52,0.194,119
2990,5/9/2011,2,0,5,11,0,1,1,1,0.6,0.46,0.2239,125
2991,5/9/2011,2,0,5,12,0,1,1,1,0.6,0.43,0.194,195
2992,5/9/2011,2,0,5,13,0,1,1,1,0.62,0.38,0.2836,174
2993,5/9/2011,2,0,5,14,0,1,1,1,0.62,0.41,0.2239,162
2994,5/9/2011,2,0,5,15,0,1,1,1,0.62,0.41,0.2239,199
2995,5/9/2011,2,0,5,16,0,1,1,1,0.64,0.38,0.2239,304
2996,5/9/2011,2,0,5,17,0,1,1,1,0.62,0.38,0.2537,598
2997,5/9/2011,2,0,5,18,0,1,1,1,0.62,0.38,0.2985,524
2998,5/9/2011,2,0,5,19,0,1,1,1,0.58,0.43,0.194,384
2999,5/9/2011,2,0,5,20,0,1,1,1,0.54,0.49,0.194,239
3000,5/9/2011,2,0,5,21,0,1,1,1,0.52,0.59,0.1343,156
3001,5/9/2011,2,0,5,22,0,1,1,1,0.52,0.68,0.0896,116
3002,5/9/2011,2,0,5,23,0,1,1,1,0.5,0.68,0.0896,61
3003,5/10/2011,2,0,5,0,0,2,1,1,0.48,0.63,0,18
3004,5/10/2011,2,0,5,1,0,2,1,1,0.46,0.59,0.0896,15
3005,5/10/2011,2,0,5,2,0,2,1,1,0.44,0.58,0.1343,5
3006,5/10/2011,2,0,5,3,0,2,1,1,0.44,0.54,0.194,4
3007,5/10/2011,2,0,5,4,0,2,1,1,0.42,0.62,0.2537,2
3008,5/10/2011,2,0,5,5,0,2,1,1,0.4,0.66,0.2239,29
3009,5/10/2011,2,0,5,6,0,2,1,1,0.42,0.67,0.1343,112
3010,5/10/2011,2,0,5,7,0,2,1,2,0.44,0.62,0.1343,314
3011,5/10/2011,2,0,5,8,0,2,1,2,0.5,0.51,0.1045,425
3012,5/10/2011,2,0,5,9,0,2,1,2,0.52,0.48,0.1045,205
3013,5/10/2011,2,0,5,10,0,2,1,2,0.56,0.37,0.0896,127
3014,5/10/2011,2,0,5,11,0,2,1,2,0.56,0.43,0.1343,125
3015,5/10/2011,2,0,5,12,0,2,1,2,0.6,0.38,0,217
3016,5/10/2011,2,0,5,13,0,2,1,2,0.62,0.38,0.2537,202
3017,5/10/2011,2,0,5,14,0,2,1,2,0.62,0.33,0,176
3018,5/10/2011,2,0,5,15,0,2,1,2,0.64,0.33,0.0896,180
3019,5/10/2011,2,0,5,16,0,2,1,1,0.66,0.31,0.1045,327
3020,5/10/2011,2,0,5,17,0,2,1,1,0.64,0.33,0,611
3021,5/10/2011,2,0,5,18,0,2,1,1,0.64,0.29,0.1343,550
3022,5/10/2011,2,0,5,19,0,2,1,1,0.6,0.43,0.2239,434
3023,5/10/2011,2,0,5,20,0,2,1,1,0.54,0.6,0.1343,291
3024,5/10/2011,2,0,5,21,0,2,1,1,0.54,0.52,0,203
3025,5/10/2011,2,0,5,22,0,2,1,1,0.52,0.55,0.1045,150
3026,5/10/2011,2,0,5,23,0,2,1,2,0.52,0.59,0.1343,81
3027,5/11/2011,2,0,5,0,0,3,1,2,0.52,0.55,0.1343,38
3028,5/11/2011,2,0,5,1,0,3,1,2,0.5,0.59,0.1045,20
3029,5/11/2011,2,0,5,2,0,3,1,1,0.52,0.59,0,10
3030,5/11/2011,2,0,5,3,0,3,1,1,0.5,0.63,0.2239,3
3031,5/11/2011,2,0,5,4,0,3,1,2,0.48,0.88,0.1343,2
3032,5/11/2011,2,0,5,5,0,3,1,1,0.46,0.88,0.1343,20
3033,5/11/2011,2,0,5,6,0,3,1,1,0.46,0.82,0.1343,99
3034,5/11/2011,2,0,5,7,0,3,1,1,0.48,0.72,0.194,318
3035,5/11/2011,2,0,5,8,0,3,1,1,0.48,0.77,0.2537,442
3036,5/11/2011,2,0,5,9,0,3,1,1,0.52,0.72,0.1343,203
3037,5/11/2011,2,0,5,10,0,3,1,1,0.54,0.68,0.0896,154
3038,5/11/2011,2,0,5,11,0,3,1,1,0.56,0.64,0.0896,141
3039,5/11/2011,2,0,5,12,0,3,1,1,0.6,0.56,0,226
3040,5/11/2011,2,0,5,13,0,3,1,1,0.62,0.5,0,193
3041,5/11/2011,2,0,5,14,0,3,1,1,0.62,0.53,0.0896,177
3042,5/11/2011,2,0,5,15,0,3,1,1,0.64,0.41,0,179
3043,5/11/2011,2,0,5,16,0,3,1,1,0.66,0.39,0,289
3044,5/11/2011,2,0,5,17,0,3,1,1,0.64,0.47,0.1045,259
3045,5/11/2011,2,0,5,18,0,3,1,1,0.62,0.5,0.2985,274
3046,5/11/2011,2,0,5,19,0,3,1,1,0.56,0.52,0.1343,401
3047,5/11/2011,2,0,5,20,0,3,1,1,0.54,0.64,0.1343,273
3048,5/11/2011,2,0,5,21,0,3,1,1,0.54,0.6,0,234
3049,5/11/2011,2,0,5,22,0,3,1,1,0.5,0.72,0.2537,146
3050,5/11/2011,2,0,5,23,0,3,1,1,0.46,0.88,0.2537,81
3051,5/12/2011,2,0,5,0,0,4,1,2,0.46,0.88,0.2239,44
3052,5/12/2011,2,0,5,1,0,4,1,1,0.46,0.88,0.2239,17
3053,5/12/2011,2,0,5,2,0,4,1,1,0.44,0.94,0.194,15
3054,5/12/2011,2,0,5,3,0,4,1,1,0.44,0.88,0.1343,5
3055,5/12/2011,2,0,5,4,0,4,1,1,0.42,0.94,0,6
3056,5/12/2011,2,0,5,5,0,4,1,1,0.42,0.94,0.1343,29
3057,5/12/2011,2,0,5,6,0,4,1,1,0.44,0.88,0,112
3058,5/12/2011,2,0,5,7,0,4,1,1,0.46,0.88,0.1343,297
3059,5/12/2011,2,0,5,8,0,4,1,1,0.48,0.82,0.194,421
3060,5/12/2011,2,0,5,9,0,4,1,2,0.5,0.77,0.2836,212
3061,5/12/2011,2,0,5,10,0,4,1,2,0.54,0.68,0.2239,147
3062,5/12/2011,2,0,5,11,0,4,1,1,0.58,0.6,0.2239,179
3063,5/12/2011,2,0,5,12,0,4,1,1,0.58,0.6,0.2239,207
3064,5/12/2011,2,0,5,13,0,4,1,2,0.62,0.57,0.2985,218
3065,5/12/2011,2,0,5,14,0,4,1,2,0.62,0.61,0.2239,191
3066,5/12/2011,2,0,5,15,0,4,1,2,0.64,0.53,0.2537,217
3067,5/12/2011,2,0,5,16,0,4,1,2,0.64,0.57,0.2537,288
3068,5/12/2011,2,0,5,17,0,4,1,2,0.64,0.57,0.194,594
3069,5/12/2011,2,0,5,18,0,4,1,1,0.62,0.69,0.2239,527
3070,5/12/2011,2,0,5,19,0,4,1,2,0.6,0.64,0.194,364
3071,5/12/2011,2,0,5,20,0,4,1,1,0.6,0.64,0.194,276
3072,5/12/2011,2,0,5,21,0,4,1,1,0.56,0.83,0.1343,223
3073,5/12/2011,2,0,5,22,0,4,1,1,0.54,0.83,0.194,172
3074,5/12/2011,2,0,5,23,0,4,1,2,0.54,0.77,0.194,103
3075,5/13/2011,2,0,5,0,0,5,1,2,0.52,0.83,0.1642,52
3076,5/13/2011,2,0,5,1,0,5,1,1,0.52,0.83,0.1642,20
3077,5/13/2011,2,0,5,2,0,5,1,2,0.5,0.88,0.1343,11
3078,5/13/2011,2,0,5,3,0,5,1,2,0.5,0.88,0.1343,4
3079,5/13/2011,2,0,5,4,0,5,1,3,0.5,0.88,0.1642,5
3080,5/13/2011,2,0,5,5,0,5,1,2,0.5,0.88,0.194,25
3081,5/13/2011,2,0,5,6,0,5,1,3,0.5,0.88,0.1343,82
3082,5/13/2011,2,0,5,7,0,5,1,3,0.5,0.88,0.1642,157
3083,5/13/2011,2,0,5,8,0,5,1,2,0.5,0.88,0.194,387
3084,5/13/2011,2,0,5,9,0,5,1,2,0.5,0.88,0.194,233
3085,5/13/2011,2,0,5,10,0,5,1,2,0.52,0.83,0.1343,130
3086,5/13/2011,2,0,5,11,0,5,1,2,0.52,0.83,0.1642,146
3087,5/13/2011,2,0,5,12,0,5,1,2,0.52,0.88,0.194,223
3088,5/13/2011,2,0,5,13,0,5,1,2,0.52,0.88,0.3881,226
3089,5/13/2011,2,0,5,14,0,5,1,2,0.52,0.87,0.2836,190
3090,5/13/2011,2,0,5,15,0,5,1,2,0.52,0.88,0.1642,198
3091,5/13/2011,2,0,5,16,0,5,1,2,0.52,0.88,0.1343,300
3092,5/13/2011,2,0,5,17,0,5,1,3,0.52,0.88,0.1642,491
3093,5/13/2011,2,0,5,18,0,5,1,3,0.52,0.88,0.1642,398
3094,5/13/2011,2,0,5,19,0,5,1,2,0.52,0.83,0.194,270
3095,5/13/2011,2,0,5,20,0,5,1,2,0.52,0.83,0.1343,152
3096,5/13/2011,2,0,5,21,0,5,1,2,0.52,0.84,0.1642,154
3097,5/13/2011,2,0,5,22,0,5,1,2,0.52,0.83,0.2239,132
3098,5/13/2011,2,0,5,23,0,5,1,3,0.5,0.88,0.1642,119
3099,5/14/2011,2,0,5,0,0,6,0,2,0.5,0.88,0.1343,102
3100,5/14/2011,2,0,5,1,0,6,0,2,0.5,0.88,0.1343,82
3101,5/14/2011,2,0,5,2,0,6,0,2,0.5,0.88,0.1343,52
3102,5/14/2011,2,0,5,3,0,6,0,2,0.5,0.88,0.1343,35
3103,5/14/2011,2,0,5,4,0,6,0,2,0.5,0.82,0.1642,5
3104,5/14/2011,2,0,5,5,0,6,0,2,0.5,0.82,0.1045,14
3105,5/14/2011,2,0,5,6,0,6,0,2,0.5,0.88,0.1045,11
3106,5/14/2011,2,0,5,7,0,6,0,3,0.48,1,0,32
3107,5/14/2011,2,0,5,8,0,6,0,3,0.5,0.94,0,88
3108,5/14/2011,2,0,5,9,0,6,0,2,0.52,0.94,0.0896,100
3109,5/14/2011,2,0,5,10,0,6,0,2,0.52,0.94,0.1642,167
3110,5/14/2011,2,0,5,11,0,6,0,2,0.52,0.94,0.1343,279
3111,5/14/2011,2,0,5,12,0,6,0,3,0.52,1,0.0896,279
3112,5/14/2011,2,0,5,13,0,6,0,3,0.52,1,0.0896,248
3113,5/14/2011,2,0,5,14,0,6,0,2,0.54,0.94,0.1343,216
3114,5/14/2011,2,0,5,15,0,6,0,2,0.54,0.94,0.1642,294
3115,5/14/2011,2,0,5,16,0,6,0,2,0.54,0.94,0.194,295
3116,5/14/2011,2,0,5,17,0,6,0,2,0.56,0.88,0.194,272
3117,5/14/2011,2,0,5,18,0,6,0,2,0.56,0.88,0.2239,304
3118,5/14/2011,2,0,5,19,0,6,0,3,0.54,0.94,0.1343,248
3119,5/14/2011,2,0,5,20,0,6,0,3,0.54,0.94,0.1343,157
3120,5/14/2011,2,0,5,21,0,6,0,3,0.54,0.94,0.2239,59
3121,5/14/2011,2,0,5,22,0,6,0,3,0.54,0.94,0.1642,26
3122,5/14/2011,2,0,5,23,0,6,0,3,0.52,1,0.194,44
3123,5/15/2011,2,0,5,0,0,0,0,2,0.52,1,0,39
3124,5/15/2011,2,0,5,1,0,0,0,2,0.52,1,0.1045,47
3125,5/15/2011,2,0,5,2,0,0,0,2,0.52,1,0.1343,50
3126,5/15/2011,2,0,5,3,0,0,0,2,0.52,1,0,32
3127,5/15/2011,2,0,5,4,0,0,0,2,0.52,1,0,13
3128,5/15/2011,2,0,5,5,0,0,0,3,0.52,1,0.1045,14
3129,5/15/2011,2,0,5,6,0,0,0,2,0.52,1,0.1343,17
3130,5/15/2011,2,0,5,7,0,0,0,2,0.52,1,0.1343,42
3131,5/15/2011,2,0,5,8,0,0,0,2,0.54,0.94,0.1343,70
3132,5/15/2011,2,0,5,9,0,0,0,1,0.58,0.83,0.2537,134
3133,5/15/2011,2,0,5,10,0,0,0,1,0.58,0.83,0.2239,226
3134,5/15/2011,2,0,5,11,0,0,0,1,0.6,0.78,0.2239,322
3135,5/15/2011,2,0,5,12,0,0,0,1,0.62,0.73,0.2985,367
3136,5/15/2011,2,0,5,13,0,0,0,1,0.62,0.73,0.2836,456
3137,5/15/2011,2,0,5,14,0,0,0,1,0.64,0.73,0.194,437
3138,5/15/2011,2,0,5,15,0,0,0,1,0.66,0.69,0.2537,459
3139,5/15/2011,2,0,5,16,0,0,0,1,0.64,0.69,0.2537,440
3140,5/15/2011,2,0,5,17,0,0,0,3,0.56,0.78,0.3582,392
3141,5/15/2011,2,0,5,18,0,0,0,1,0.56,0.78,0.2537,237
3142,5/15/2011,2,0,5,19,0,0,0,1,0.56,0.83,0.1045,231
3143,5/15/2011,2,0,5,20,0,0,0,1,0.54,0.88,0,191
3144,5/15/2011,2,0,5,21,0,0,0,1,0.54,0.88,0,151
3145,5/15/2011,2,0,5,22,0,0,0,1,0.56,0.83,0,117
3146,5/15/2011,2,0,5,23,0,0,0,1,0.54,0.88,0.2239,69
3147,5/16/2011,2,0,5,0,0,1,1,1,0.52,0.94,0.1045,38
3148,5/16/2011,2,0,5,1,0,1,1,1,0.52,0.94,0.1343,14
3149,5/16/2011,2,0,5,2,0,1,1,1,0.5,1,0.0896,13
3150,5/16/2011,2,0,5,3,0,1,1,1,0.5,0.94,0.1642,4
3151,5/16/2011,2,0,5,4,0,1,1,1,0.5,1,0.1343,6
3152,5/16/2011,2,0,5,5,0,1,1,1,0.5,0.93,0.194,21
3153,5/16/2011,2,0,5,6,0,1,1,1,0.52,0.88,0.1642,104
3154,5/16/2011,2,0,5,7,0,1,1,1,0.52,0.83,0.2836,272
3155,5/16/2011,2,0,5,8,0,1,1,1,0.56,0.73,0.2985,394
3156,5/16/2011,2,0,5,9,0,1,1,1,0.6,0.69,0.194,194
3157,5/16/2011,2,0,5,10,0,1,1,1,0.62,0.65,0.0896,112
3158,5/16/2011,2,0,5,11,0,1,1,1,0.64,0.57,0,185
3159,5/16/2011,2,0,5,12,0,1,1,1,0.66,0.54,0.0896,209
3160,5/16/2011,2,0,5,13,0,1,1,1,0.68,0.51,0,214
3161,5/16/2011,2,0,5,14,0,1,1,1,0.68,0.51,0,193
3162,5/16/2011,2,0,5,15,0,1,1,1,0.72,0.51,0,165
3163,5/16/2011,2,0,5,16,0,1,1,3,0.6,0.78,0.2537,226
3164,5/16/2011,2,0,5,17,0,1,1,1,0.58,0.88,0.2239,274
3165,5/16/2011,2,0,5,18,0,1,1,3,0.58,0.83,0.194,453
3166,5/16/2011,2,0,5,19,0,1,1,1,0.58,0.83,0.2537,308
3167,5/16/2011,2,0,5,20,0,1,1,1,0.58,0.83,0,198
3168,5/16/2011,2,0,5,21,0,1,1,1,0.58,0.83,0,177
3169,5/16/2011,2,0,5,22,0,1,1,1,0.56,0.88,0.0896,127
3170,5/16/2011,2,0,5,23,0,1,1,1,0.56,0.88,0.0896,57
3171,5/17/2011,2,0,5,0,0,2,1,2,0.56,0.88,0,31
3172,5/17/2011,2,0,5,1,0,2,1,3,0.56,0.88,0,13
3173,5/17/2011,2,0,5,2,0,2,1,3,0.56,0.88,0,8
3174,5/17/2011,2,0,5,3,0,2,1,3,0.54,0.94,0.2537,4
3175,5/17/2011,2,0,5,4,0,2,1,3,0.54,0.94,0.2537,4
3176,5/17/2011,2,0,5,5,0,2,1,3,0.52,0.94,0.2537,22
3177,5/17/2011,2,0,5,6,0,2,1,3,0.52,0.94,0.2537,49
3178,5/17/2011,2,0,5,7,0,2,1,2,0.52,0.94,0.2537,151
3179,5/17/2011,2,0,5,8,0,2,1,2,0.52,0.94,0.2985,347
3180,5/17/2011,2,0,5,9,0,2,1,2,0.54,0.88,0.2537,207
3181,5/17/2011,2,0,5,10,0,2,1,3,0.54,0.88,0.2537,104
3182,5/17/2011,2,0,5,11,0,2,1,2,0.56,0.83,0.4179,130
3183,5/17/2011,2,0,5,12,0,2,1,3,0.56,0.83,0.4179,153
3184,5/17/2011,2,0,5,13,0,2,1,2,0.56,0.88,0.3284,172
3185,5/17/2011,2,0,5,14,0,2,1,1,0.62,0.73,0.4627,184
3186,5/17/2011,2,0,5,15,0,2,1,1,0.62,0.69,0.4478,210
3187,5/17/2011,2,0,5,16,0,2,1,1,0.62,0.61,0.3284,290
3188,5/17/2011,2,0,5,17,0,2,1,1,0.62,0.65,0.4179,604
3189,5/17/2011,2,0,5,18,0,2,1,1,0.6,0.69,0.2985,480
3190,5/17/2011,2,0,5,19,0,2,1,1,0.6,0.69,0.2537,349
3191,5/17/2011,2,0,5,20,0,2,1,1,0.58,0.83,0.4179,283
3192,5/17/2011,2,0,5,21,0,2,1,1,0.54,0.88,0.2537,174
3193,5/17/2011,2,0,5,22,0,2,1,2,0.54,0.88,0.2836,98
3194,5/17/2011,2,0,5,23,0,2,1,2,0.54,0.88,0.2537,56
3195,5/18/2011,2,0,5,0,0,3,1,2,0.54,0.88,0.2239,23
3196,5/18/2011,2,0,5,1,0,3,1,2,0.54,0.88,0.2537,12
3197,5/18/2011,2,0,5,2,0,3,1,3,0.52,0.94,0.2239,6
3198,5/18/2011,2,0,5,3,0,3,1,3,0.52,0.94,0.2985,9
3199,5/18/2011,2,0,5,4,0,3,1,3,0.52,0.94,0.2985,3
3200,5/18/2011,2,0,5,5,0,3,1,1,0.52,1,0.2239,9
3201,5/18/2011,2,0,5,6,0,3,1,1,0.52,1,0.1343,101
3202,5/18/2011,2,0,5,7,0,3,1,1,0.54,0.88,0.194,274
3203,5/18/2011,2,0,5,8,0,3,1,1,0.56,0.88,0.2836,453
3204,5/18/2011,2,0,5,9,0,3,1,3,0.56,0.83,0.2537,202
3205,5/18/2011,2,0,5,10,0,3,1,3,0.54,0.88,0.2836,106
3206,5/18/2011,2,0,5,11,0,3,1,2,0.54,0.94,0.0896,23
3207,5/18/2011,2,0,5,12,0,3,1,1,0.56,0.94,0.2985,54
3208,5/18/2011,2,0,5,13,0,3,1,2,0.56,0.83,0.3284,122
3209,5/18/2011,2,0,5,14,0,3,1,2,0.58,0.78,0.2836,138
3210,5/18/2011,2,0,5,15,0,3,1,1,0.6,0.78,0.2537,167
3211,5/18/2011,2,0,5,16,0,3,1,1,0.6,0.73,0.194,294
3212,5/18/2011,2,0,5,17,0,3,1,1,0.6,0.69,0.1343,565
3213,5/18/2011,2,0,5,18,0,3,1,1,0.6,0.73,0.2239,489
3214,5/18/2011,2,0,5,19,0,3,1,3,0.56,0.88,0.1343,331
3215,5/18/2011,2,0,5,20,0,3,1,3,0.56,0.88,0.1343,213
3216,5/18/2011,2,0,5,21,0,3,1,1,0.52,0.88,0,85
3217,5/18/2011,2,0,5,22,0,3,1,1,0.52,0.83,0,117
3218,5/18/2011,2,0,5,23,0,3,1,1,0.52,0.94,0.0896,59
3219,5/19/2011,2,0,5,0,0,4,1,1,0.52,0.94,0.1045,29
3220,5/19/2011,2,0,5,1,0,4,1,1,0.5,0.94,0,6
3221,5/19/2011,2,0,5,2,0,4,1,1,0.5,0.94,0,15
3222,5/19/2011,2,0,5,3,0,4,1,1,0.48,1,0,4
3223,5/19/2011,2,0,5,4,0,4,1,1,0.48,0.94,0,5
3224,5/19/2011,2,0,5,5,0,4,1,1,0.48,0.94,0,26
3225,5/19/2011,2,0,5,6,0,4,1,2,0.5,0.94,0,103
3226,5/19/2011,2,0,5,7,0,4,1,2,0.5,1,0,257
3227,5/19/2011,2,0,5,8,0,4,1,2,0.52,0.88,0,487
3228,5/19/2011,2,0,5,9,0,4,1,2,0.54,0.88,0.0896,216
3229,5/19/2011,2,0,5,10,0,4,1,2,0.54,0.83,0,130
3230,5/19/2011,2,0,5,11,0,4,1,3,0.54,0.88,0.1642,164
3231,5/19/2011,2,0,5,12,0,4,1,2,0.58,0.78,0.1045,168
3232,5/19/2011,2,0,5,13,0,4,1,3,0.58,0.64,0.2537,183
3233,5/19/2011,2,0,5,14,0,4,1,3,0.54,0.73,0.194,180
3234,5/19/2011,2,0,5,15,0,4,1,1,0.56,0.78,0.1642,188
3235,5/19/2011,2,0,5,16,0,4,1,1,0.58,0.64,0.194,302
3236,5/19/2011,2,0,5,17,0,4,1,1,0.56,0.78,0.1642,547
3237,5/19/2011,2,0,5,18,0,4,1,1,0.6,0.55,0.1642,513
3238,5/19/2011,2,0,5,19,0,4,1,1,0.58,0.6,0.1343,410
3239,5/19/2011,2,0,5,20,0,4,1,1,0.54,0.77,0.2836,282
3240,5/19/2011,2,0,5,21,0,4,1,1,0.54,0.77,0.2836,209
3241,5/19/2011,2,0,5,22,0,4,1,3,0.5,0.82,0.2985,79
3242,5/19/2011,2,0,5,23,0,4,1,1,0.48,0.94,0,72
3531,6/1/2011,2,0,6,0,0,3,1,1,0.7,0.79,0.1642,34
3532,6/1/2011,2,0,6,1,0,3,1,1,0.7,0.84,0.2537,17
3533,6/1/2011,2,0,6,2,0,3,1,1,0.7,0.79,0.1642,3
3534,6/1/2011,2,0,6,3,0,3,1,1,0.68,0.89,0.194,6
3535,6/1/2011,2,0,6,4,0,3,1,2,0.68,0.89,0.2239,4
3536,6/1/2011,2,0,6,5,0,3,1,2,0.66,0.89,0.0896,21
3537,6/1/2011,2,0,6,6,0,3,1,2,0.68,0.89,0.0896,128
3538,6/1/2011,2,0,6,7,0,3,1,2,0.7,0.79,0.1642,284
3539,6/1/2011,2,0,6,8,0,3,1,2,0.72,0.79,0.194,454
3540,6/1/2011,2,0,6,9,0,3,1,2,0.74,0.74,0.2239,207
3541,6/1/2011,2,0,6,10,0,3,1,2,0.76,0.75,0.2537,115
3542,6/1/2011,2,0,6,11,0,3,1,2,0.82,0.59,0.2239,112
3543,6/1/2011,2,0,6,12,0,3,1,1,0.86,0.53,0,169
3544,6/1/2011,2,0,6,13,0,3,1,1,0.9,0.37,0.194,154
3545,6/1/2011,2,0,6,14,0,3,1,1,0.9,0.37,0.2537,145
3546,6/1/2011,2,0,6,15,0,3,1,1,0.9,0.39,0.2985,152
3547,6/1/2011,2,0,6,16,0,3,1,1,0.86,0.47,0.2985,266
3548,6/1/2011,2,0,6,17,0,3,1,1,0.86,0.47,0.2985,486
3549,6/1/2011,2,0,6,18,0,3,1,3,0.82,0.56,0.3881,309
3550,6/1/2011,2,0,6,19,0,3,1,2,0.74,0.79,0.1642,264
3551,6/1/2011,2,0,6,20,0,3,1,2,0.74,0.79,0.2537,256
3552,6/1/2011,2,0,6,21,0,3,1,1,0.74,0.7,0.2836,190
3553,6/1/2011,2,0,6,22,0,3,1,1,0.74,0.66,0.1343,129
3554,6/1/2011,2,0,6,23,0,3,1,1,0.74,0.51,0.1642,69
3555,6/2/2011,2,0,6,0,0,4,1,1,0.74,0.4,0.3582,42
3556,6/2/2011,2,0,6,1,0,4,1,1,0.72,0.38,0.1045,15
3557,6/2/2011,2,0,6,2,0,4,1,1,0.7,0.39,0,6
3558,6/2/2011,2,0,6,3,0,4,1,1,0.66,0.44,0.1045,4
3559,6/2/2011,2,0,6,4,0,4,1,1,0.66,0.41,0.194,3
3560,6/2/2011,2,0,6,5,0,4,1,1,0.66,0.39,0.2239,31
3561,6/2/2011,2,0,6,6,0,4,1,1,0.66,0.39,0.1343,113
3562,6/2/2011,2,0,6,7,0,4,1,1,0.7,0.34,0.2537,304
3563,6/2/2011,2,0,6,8,0,4,1,1,0.7,0.32,0.2985,467
3564,6/2/2011,2,0,6,9,0,4,1,1,0.72,0.26,0.3582,225
3565,6/2/2011,2,0,6,10,0,4,1,1,0.72,0.28,0.4925,139
3566,6/2/2011,2,0,6,11,0,4,1,1,0.74,0.28,0.3881,165
3567,6/2/2011,2,0,6,12,0,4,1,1,0.76,0.25,0.4627,232
3568,6/2/2011,2,0,6,13,0,4,1,1,0.8,0.24,0.3582,203
3569,6/2/2011,2,0,6,14,0,4,1,1,0.78,0.24,0.3284,185
3570,6/2/2011,2,0,6,15,0,4,1,1,0.8,0.21,0.3881,188
3571,6/2/2011,2,0,6,16,0,4,1,1,0.8,0.22,0.4925,318
3572,6/2/2011,2,0,6,17,0,4,1,1,0.76,0.2,0.5224,572
3573,6/2/2011,2,0,6,18,0,4,1,1,0.74,0.22,0.3881,525
3574,6/2/2011,2,0,6,19,0,4,1,1,0.72,0.23,0.2985,379
3575,6/2/2011,2,0,6,20,0,4,1,1,0.7,0.24,0.194,337
3576,6/2/2011,2,0,6,21,0,4,1,1,0.66,0.31,0.194,248
3577,6/2/2011,2,0,6,22,0,4,1,1,0.64,0.33,0.2537,155
3578,6/2/2011,2,0,6,23,0,4,1,1,0.62,0.35,0.2239,112
3579,6/3/2011,2,0,6,0,0,5,1,1,0.62,0.38,0.2836,68
3580,6/3/2011,2,0,6,1,0,5,1,1,0.6,0.38,0.3582,22
3581,6/3/2011,2,0,6,2,0,5,1,1,0.56,0.43,0.2239,12
3582,6/3/2011,2,0,6,3,0,5,1,1,0.54,0.49,0.2239,5
3583,6/3/2011,2,0,6,4,0,5,1,1,0.52,0.48,0.3284,6
3584,6/3/2011,2,0,6,5,0,5,1,1,0.52,0.48,0.3582,28
3585,6/3/2011,2,0,6,6,0,5,1,1,0.54,0.45,0.2985,106
3586,6/3/2011,2,0,6,7,0,5,1,1,0.54,0.45,0.2537,277
3587,6/3/2011,2,0,6,8,0,5,1,2,0.56,0.43,0.3284,502
3588,6/3/2011,2,0,6,9,0,5,1,1,0.58,0.4,0.1642,230
3589,6/3/2011,2,0,6,10,0,5,1,1,0.62,0.33,0.2537,161
3590,6/3/2011,2,0,6,11,0,5,1,1,0.64,0.31,0.3284,192
3591,6/3/2011,2,0,6,12,0,5,1,1,0.66,0.27,0.2836,259
3592,6/3/2011,2,0,6,13,0,5,1,1,0.68,0.26,0.2537,248
3593,6/3/2011,2,0,6,14,0,5,1,1,0.7,0.28,0.2836,240
3594,6/3/2011,2,0,6,15,0,5,1,1,0.7,0.28,0.2836,212
3595,6/3/2011,2,0,6,16,0,5,1,1,0.72,0.26,0.3284,349
3596,6/3/2011,2,0,6,17,0,5,1,1,0.72,0.25,0.2836,558
3597,6/3/2011,2,0,6,18,0,5,1,1,0.7,0.24,0.2985,564
3598,6/3/2011,2,0,6,19,0,5,1,1,0.68,0.26,0.2836,391
3599,6/3/2011,2,0,6,20,0,5,1,1,0.64,0.29,0.1642,293
3600,6/3/2011,2,0,6,21,0,5,1,1,0.64,0.29,0.1045,247
3601,6/3/2011,2,0,6,22,0,5,1,1,0.62,0.35,0,171
3602,6/3/2011,2,0,6,23,0,5,1,1,0.58,0.46,0.1045,171
3603,6/4/2011,2,0,6,0,0,6,0,1,0.56,0.52,0,93
3604,6/4/2011,2,0,6,1,0,6,0,1,0.54,0.64,0.1045,94
3605,6/4/2011,2,0,6,2,0,6,0,1,0.54,0.56,0.194,59
3606,6/4/2011,2,0,6,3,0,6,0,1,0.52,0.59,0.1045,18
3607,6/4/2011,2,0,6,4,0,6,0,1,0.52,0.59,0.0896,15
3608,6/4/2011,2,0,6,5,0,6,0,1,0.5,0.64,0,8
3609,6/4/2011,2,0,6,6,0,6,0,1,0.54,0.6,0,28
3610,6/4/2011,2,0,6,7,0,6,0,1,0.56,0.56,0,87
3611,6/4/2011,2,0,6,8,0,6,0,1,0.6,0.46,0.0896,125
3612,6/4/2011,2,0,6,9,0,6,0,1,0.62,0.43,0.1343,224
3613,6/4/2011,2,0,6,10,0,6,0,1,0.64,0.38,0.1045,317
